year;month;day;hour;NO2;NO;NOx;O3;PM10;TEMP;WS;WD;
2005;3;24;16;16.0000;4.00000;23.0000;52.0000;131.000;12.6;1.60;143.;
2005;3;24;17;16.0000;3.00000;21.0000;56.0000;104.000;12.5;2.10;169.;
2005;3;24;18;15.0000;2.00000;18.0000;54.0000;134.000;12.2;1.40;153.;
2005;3;24;19;20.0000;4.00000;26.0000;39.0000;123.000;11.9;1.30;127.;
2005;3;24;20;27.0000;3.00000;33.0000;30.0000;127.000;11.5;1.00;107.;
2005;3;24;21;25.0000;3.00000;30.0000;28.0000;100.000;11.2;1.40;89.0;
2005;3;24;22;23.0000;3.00000;27.0000;28.0000;108.000;10.8;1.30;115.;
2005;3;24;23;21.0000;4.00000;26.0000;-999;90.0000;10.5;1.10;107.;
2005;3;24;24;17.0000;3.00000;21.0000;-999;80.0000;10.0;1.10;13.0;
2005;3;25;1;22.0000;28.0000;66.0000;26.0000;76.0000;10.0;0.00;-999;
2005;3;25;2;21.0000;16.0000;47.0000;22.0000;64.0000;9.81;0.40;318.;
2005;3;25;3;21.0000;16.0000;44.0000;31.0000;68.0000;9.61;0.70;49.0;
2005;3;25;4;18.0000;11.0000;36.0000;31.0000;61.0000;9.51;0.50;36.0;
2005;3;25;5;17.0000;12.0000;35.0000;31.0000;67.0000;9.31;0.90;98.0;
2005;3;25;6;16.0000;7.00000;27.0000;39.0000;64.0000;9.31;0.00;-999;
2005;3;25;7;10.0000;2.00000;14.0000;37.0000;45.0000;9.21;0.80;127.;
2005;3;25;8;9.00000;2.00000;12.0000;43.0000;47.0000;9.01;0.70;135.;
2005;3;25;9;9.00000;3.00000;13.0000;43.0000;62.0000;9.01;0.90;170.;
2005;3;25;10;9.00000;4.00000;14.0000;43.0000;81.0000;9.21;0.70;198.;
2005;3;25;11;11.0000;4.00000;18.0000;43.0000;68.0000;9.71;1.00;181.;
2005;3;25;12;10.0000;4.00000;16.0000;44.0000;70.0000;10.1;1.20;152.;
2005;3;25;13;13.0000;9.00000;26.0000;45.0000;120.000;10.4;1.00;76.0;
2005;3;25;14;13.0000;5.00000;22.0000;97.0000;69.0000;12.6;1.20;161.;
2005;3;25;15;14.0000;4.00000;20.0000;50.0000;41.0000;13.4;1.80;152.;
2005;3;25;16;17.0000;6.00000;26.0000;48.0000;74.0000;13.4;1.60;214.;
2005;3;25;17;20.0000;6.00000;28.0000;45.0000;62.0000;14.0;1.40;219.;
2005;3;25;18;21.0000;4.00000;27.0000;107.000;60.0000;14.1;1.10;206.;
2005;3;25;19;23.0000;5.00000;30.0000;34.0000;69.0000;13.9;0.70;118.;
2005;3;25;20;26.0000;10.0000;42.0000;30.0000;66.0000;12.5;1.00;100.;
2005;3;25;21;27.0000;23.0000;62.0000;31.0000;76.0000;11.5;0.70;162.;
2005;3;25;22;27.0000;41.0000;89.0000;97.0000;110.000;11.0;0.80;93.0;
2005;3;25;23;23.0000;32.0000;72.0000;32.0000;109.000;10.5;1.40;39.0;
2005;3;25;24;22.0000;21.0000;55.0000;30.0000;103.000;10.6;1.30;43.0;
2005;3;26;1;23.0000;17.0000;49.0000;30.0000;92.0000;10.7;1.30;45.0;
2005;3;26;2;20.0000;9.00000;34.0000;-999;67.0000;10.7;1.80;36.0;
2005;3;26;3;20.0000;9.00000;34.0000;30.0000;61.0000;10.2;2.10;34.0;
2005;3;26;4;19.0000;18.0000;46.0000;30.0000;59.0000;9.81;1.50;31.0;
2005;3;26;5;16.0000;11.0000;33.0000;29.0000;50.0000;10.0;1.60;28.0;
2005;3;26;6;13.0000;5.00000;21.0000;-999;43.0000;9.71;0.00;-999;
2005;3;26;7;13.0000;3.00000;18.0000;32.0000;78.0000;9.61;1.00;95.0;
2005;3;26;8;10.0000;3.00000;14.0000;34.0000;70.0000;9.91;2.20;90.0;
2005;3;26;9;9.00000;4.00000;15.0000;36.0000;60.0000;10.1;2.20;96.0;
2005;3;26;10;8.00000;2.00000;11.0000;-999;29.0000;10.4;2.70;121.;
2005;3;26;11;7.00000;2.00000;11.0000;55.0000;50.0000;10.7;3.20;111.;
2005;3;26;12;7.00000;2.00000;10.0000;58.0000;21.0000;11.1;3.60;114.;
2005;3;26;13;8.00000;2.00000;11.0000;54.0000;25.0000;10.8;2.80;123.;
2005;3;26;14;9.00000;3.00000;13.0000;48.0000;43.0000;11.0;2.60;77.0;
2005;3;26;15;10.0000;3.00000;15.0000;45.0000;38.0000;10.8;1.80;99.0;
2005;3;26;16;10.0000;3.00000;14.0000;47.0000;35.0000;10.8;1.80;62.0;
2005;3;26;17;11.0000;3.00000;15.0000;45.0000;32.0000;11.2;1.70;73.0;
2005;3;26;18;16.0000;3.00000;22.0000;-999;34.0000;11.1;1.50;56.0;
2005;3;26;19;20.0000;4.00000;26.0000;31.0000;33.0000;10.9;1.40;41.0;
2005;3;26;20;19.0000;3.00000;23.0000;34.0000;42.0000;10.8;1.30;63.0;
2005;3;26;21;18.0000;3.00000;22.0000;33.0000;48.0000;10.8;1.80;67.0;
2005;3;26;22;11.0000;2.00000;14.0000;39.0000;35.0000;10.9;1.90;79.0;
2005;3;26;23;6.00000;2.00000;9.00000;44.0000;21.0000;10.6;1.20;131.;
2005;3;26;24;5.00000;2.00000;8.00000;45.0000;27.0000;10.2;2.50;93.0;
2005;3;27;1;4.00000;2.00000;7.00000;47.0000;24.0000;10.0;2.40;103.;
2005;3;27;2;-999;-999;-999;-999;-999;9.81;2.40;103.;
2005;3;27;3;7.00000;2.00000;9.00000;43.0000;33.0000;-999;-999;-999;
2005;3;27;4;6.00000;2.00000;9.00000;63.0000;33.0000;9.71;1.90;84.0;
2005;3;27;5;7.00000;2.00000;11.0000;40.0000;28.0000;9.71;2.40;90.0;
2005;3;27;6;6.00000;2.00000;9.00000;40.0000;37.0000;9.21;1.00;159.;
2005;3;27;7;4.00000;2.00000;7.00000;42.0000;17.0000;9.21;2.00;132.;
2005;3;27;8;3.00000;2.00000;5.00000;45.0000;15.0000;9.11;3.50;119.;
2005;3;27;9;3.00000;1.00000;5.00000;48.0000;7.00000;9.11;3.50;107.;
2005;3;27;10;3.00000;2.00000;6.00000;46.0000;16.0000;9.31;3.10;92.0;
2005;3;27;11;3.00000;2.00000;6.00000;49.0000;29.0000;9.51;2.60;112.;
2005;3;27;12;5.00000;2.00000;7.00000;47.0000;46.0000;9.51;1.60;131.;
2005;3;27;13;4.00000;2.00000;6.00000;-999;46.0000;9.61;1.40;178.;
2005;3;27;14;5.00000;2.00000;7.00000;45.0000;32.0000;9.71;1.30;212.;
2005;3;27;15;7.00000;3.00000;11.0000;42.0000;25.0000;9.71;1.00;256.;
2005;3;27;16;7.00000;3.00000;11.0000;41.0000;14.0000;9.81;1.00;282.;
2005;3;27;17;7.00000;3.00000;11.0000;-999;5.00000;9.91;1.30;285.;
2005;3;27;18;11.0000;3.00000;16.0000;34.0000;4.00000;10.2;1.80;280.;
2005;3;27;19;15.0000;4.00000;21.0000;30.0000;8.00000;10.4;1.60;266.;
2005;3;27;20;17.0000;5.00000;25.0000;28.0000;13.0000;10.2;1.30;235.;
2005;3;27;21;20.0000;7.00000;31.0000;-999;12.0000;10.0;2.10;257.;
2005;3;27;22;20.0000;8.00000;32.0000;28.0000;12.0000;9.91;2.10;256.;
2005;3;27;23;20.0000;5.00000;27.0000;28.0000;12.0000;9.71;2.00;275.;
2005;3;27;24;19.0000;7.00000;29.0000;27.0000;2.00000;9.61;2.50;280.;
2005;3;28;1;18.0000;8.00000;30.0000;-999;8.00000;9.01;1.40;266.;
2005;3;28;2;16.0000;11.0000;33.0000;-999;15.0000;8.71;1.00;293.;
2005;3;28;3;13.0000;11.0000;30.0000;-999;11.0000;8.31;1.10;286.;
2005;3;28;4;12.0000;5.00000;20.0000;-999;11.0000;8.01;1.40;300.;
2005;3;28;5;11.0000;6.00000;20.0000;-999;5.00000;8.31;1.40;306.;
2005;3;28;6;10.0000;8.00000;22.0000;-999;4.00000;7.61;0.60;265.;
2005;3;28;7;10.0000;20.0000;41.0000;-999;15.0000;7.11;0.60;291.;
2005;3;28;8;9.00000;18.0000;37.0000;-999;44.0000;6.91;0.60;325.;
2005;3;28;9;8.00000;9.00000;23.0000;-999;31.0000;7.91;1.10;346.;
2005;3;28;10;6.00000;5.00000;15.0000;-999;39.0000;10.5;1.00;234.;
2005;3;28;11;8.00000;6.00000;18.0000;-999;34.0000;13.2;1.00;185.;
2005;3;28;12;7.00000;5.00000;15.0000;-999;28.0000;14.3;1.50;193.;
2005;3;28;13;7.00000;4.00000;13.0000;-999;35.0000;15.5;1.50;174.;
2005;3;28;14;6.00000;3.00000;11.0000;-999;20.0000;16.9;1.40;160.;
2005;3;28;15;3.00000;2.00000;6.00000;77.0000;7.00000;17.7;1.90;118.;
2005;3;28;16;2.00000;2.00000;5.00000;87.0000;10.0000;18.2;2.20;127.;
2005;3;28;17;3.00000;2.00000;5.00000;88.0000;26.0000;18.7;2.60;114.;
2005;3;28;18;4.00000;2.00000;8.00000;78.0000;36.0000;18.3;2.70;163.;
2005;3;28;19;7.00000;2.00000;11.0000;-999;23.0000;17.4;2.40;173.;
2005;3;28;20;15.0000;3.00000;19.0000;-999;38.0000;15.9;1.10;195.;
2005;3;28;21;17.0000;4.00000;23.0000;-999;5.00000;15.4;0.40;86.0;
2005;3;28;22;15.0000;3.00000;20.0000;46.0000;11.0000;14.8;2.50;358.;
2005;3;28;23;19.0000;5.00000;26.0000;35.0000;19.0000;13.6;2.40;6.00;
2005;3;28;24;21.0000;10.0000;36.0000;31.0000;11.0000;12.2;2.00;11.0;
2005;3;29;1;23.0000;7.00000;34.0000;34.0000;14.0000;11.3;2.00;307.;
2005;3;29;2;19.0000;6.00000;28.0000;34.0000;3.00000;11.6;1.20;340.;
2005;3;29;3;23.0000;7.00000;33.0000;32.0000;7.00000;10.7;1.80;13.0;
2005;3;29;4;26.0000;12.0000;44.0000;32.0000;11.0000;10.2;1.70;21.0;
2005;3;29;5;30.0000;18.0000;57.0000;31.0000;16.0000;10.1;2.30;24.0;
2005;3;29;6;43.0000;49.0000;118.000;31.0000;27.0000;10.2;1.90;359.;
2005;3;29;7;59.0000;66.0000;161.000;31.0000;46.0000;9.71;1.20;11.0;
2005;3;29;8;78.0000;67.0000;181.000;31.0000;44.0000;9.11;0.80;2.00;
2005;3;29;9;61.0000;43.0000;127.000;65.0000;81.0000;9.71;0.70;217.;
2005;3;29;10;32.0000;11.0000;49.0000;82.0000;66.0000;11.3;0.60;301.;
2005;3;29;11;22.0000;10.0000;37.0000;36.0000;69.0000;11.8;2.70;41.0;
2005;3;29;12;14.0000;6.00000;23.0000;41.0000;60.0000;12.8;3.70;53.0;
2005;3;29;13;10.0000;4.00000;17.0000;50.0000;51.0000;13.5;3.80;93.0;
2005;3;29;14;9.00000;3.00000;14.0000;55.0000;52.0000;13.5;4.40;120.;
2005;3;29;15;11.0000;4.00000;18.0000;52.0000;19.0000;13.7;2.80;135.;
2005;3;29;16;-999;-999;-999;-999;-999;13.1;4.20;352.;
2005;3;29;17;-999;-999;-999;54.0000;5.00000;11.0;5.20;2.00;
2005;3;29;18;-999;-999;-999;51.0000;5.00000;13.2;4.10;2.00;
2005;3;29;19;-999;-999;-999;52.0000;9.00000;12.6;3.10;352.;
2005;3;29;20;-999;-999;-999;46.0000;15.0000;12.0;2.60;1.00;
2005;3;29;21;29.0000;4.00000;35.0000;40.0000;26.0000;11.5;2.10;357.;
2005;3;29;22;23.0000;4.00000;28.0000;41.0000;27.0000;11.2;1.50;348.;
2005;3;29;23;18.0000;3.00000;24.0000;43.0000;25.0000;11.1;1.60;346.;
2005;3;29;24;15.0000;3.00000;19.0000;41.0000;35.0000;10.9;1.60;337.;
2005;3;30;1;-999;-999;-999;38.0000;19.0000;10.2;1.20;224.;
2005;3;30;2;-999;-999;-999;41.0000;17.0000;10.3;1.30;352.;
2005;3;30;3;-999;-999;-999;35.0000;24.0000;10.1;1.20;14.0;
2005;3;30;4;12.0000;2.00000;16.0000;39.0000;9.00000;10.1;1.00;354.;
2005;3;30;5;17.0000;7.00000;27.0000;33.0000;15.0000;9.71;1.40;358.;
2005;3;30;6;16.0000;6.00000;26.0000;35.0000;15.0000;9.01;2.10;352.;
2005;3;30;7;22.0000;31.0000;69.0000;31.0000;51.0000;8.91;2.50;357.;
2005;3;30;8;22.0000;23.0000;58.0000;35.0000;84.0000;8.61;1.20;355.;
2005;3;30;9;-999;-999;-999;37.0000;53.0000;9.61;2.10;9.00;
2005;3;30;10;-999;-999;-999;41.0000;61.0000;11.8;1.70;27.0;
2005;3;30;11;-999;-999;-999;100.000;74.0000;13.3;1.00;200.;
2005;3;30;12;23.0000;7.00000;34.0000;59.0000;46.0000;14.3;1.70;236.;
2005;3;30;13;14.0000;2.00000;16.0000;75.0000;14.0000;14.5;1.90;209.;
2005;3;30;14;15.0000;1.00000;17.0000;77.0000;35.0000;15.4;1.60;221.;
2005;3;30;15;19.0000;2.00000;23.0000;71.0000;38.0000;16.2;1.40;121.;
2005;3;30;16;19.0000;2.00000;23.0000;75.0000;44.0000;16.5;1.50;217.;
2005;3;30;17;19.0000;2.00000;22.0000;76.0000;32.0000;16.3;1.40;174.;
2005;3;30;18;27.0000;2.00000;30.0000;61.0000;38.0000;15.6;1.60;138.;
2005;3;30;19;30.0000;2.00000;34.0000;105.000;16.0000;12.6;3.80;48.0;
2005;3;30;20;45.0000;11.0000;62.0000;29.0000;31.0000;11.7;3.10;37.0;
2005;3;30;21;42.0000;6.00000;50.0000;31.0000;14.0000;11.8;1.60;22.0;
2005;3;30;22;31.0000;5.00000;39.0000;36.0000;20.0000;11.8;0.60;-999;
2005;3;30;23;28.0000;3.00000;32.0000;103.000;38.0000;11.7;1.70;300.;
2005;3;30;24;23.0000;2.00000;27.0000;41.0000;23.0000;10.6;2.60;63.0;
2005;3;31;1;22.0000;2.00000;25.0000;37.0000;18.0000;9.81;1.20;263.;
2005;3;31;2;24.0000;3.00000;28.0000;35.0000;17.0000;9.71;0.50;164.;
2005;3;31;3;25.0000;3.00000;30.0000;98.0000;3.00000;9.51;0.70;317.;
2005;3;31;4;25.0000;4.00000;31.0000;32.0000;12.0000;9.41;1.20;310.;
2005;3;31;5;29.0000;19.0000;59.0000;27.0000;18.0000;9.21;1.00;306.;
2005;3;31;6;29.0000;23.0000;64.0000;28.0000;2.00000;9.21;0.90;308.;
2005;3;31;7;28.0000;44.0000;96.0000;92.0000;15.0000;9.21;0.90;329.;
2005;3;31;8;30.0000;45.0000;99.0000;29.0000;36.0000;9.51;0.80;6.00;
2005;3;31;9;29.0000;34.0000;81.0000;29.0000;54.0000;10.5;0.70;359.;
2005;3;31;10;34.0000;30.0000;81.0000;32.0000;64.0000;11.5;0.50;280.;
2005;3;31;11;30.0000;15.0000;53.0000;-999;45.0000;12.4;1.40;202.;
2005;3;31;12;19.0000;6.00000;28.0000;-999;1.00000;13.1;2.50;214.;
2005;3;31;13;11.0000;1.00000;12.0000;-999;10.0000;14.0;2.50;226.;
2005;3;31;14;14.0000;1.00000;16.0000;-999;19.0000;14.5;2.40;212.;
2005;3;31;15;18.0000;1.00000;19.0000;-999;25.0000;14.9;2.00;201.;
2005;3;31;16;-999;-999;-999;-999;-999;15.6;2.40;213.;
2005;3;31;17;-999;-999;-999;-999;-999;-999;-999;-999;
2005;3;31;18;-999;-999;-999;-999;-999;-999;-999;-999;
2005;3;31;19;-999;-999;-999;-999;-999;-999;-999;-999;
2005;3;31;20;-999;-999;-999;-999;-999;-999;-999;-999;
2005;3;31;21;-999;-999;-999;-999;-999;-999;-999;-999;
2005;3;31;22;-999;-999;-999;-999;-999;-999;-999;-999;
2005;3;31;23;-999;-999;-999;-999;-999;-999;-999;-999;
2005;3;31;24;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;1;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;2;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;3;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;4;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;5;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;6;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;7;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;8;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;9;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;10;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;11;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;12;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;13;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;14;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;15;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;16;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;17;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;18;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;19;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;20;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;21;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;22;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;23;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;1;24;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;1;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;2;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;3;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;4;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;5;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;6;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;7;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;8;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;9;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;10;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;11;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;12;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;13;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;14;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;15;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;16;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;17;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;18;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;19;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;20;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;21;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;22;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;23;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;2;24;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;1;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;2;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;3;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;4;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;5;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;6;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;7;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;8;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;9;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;10;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;11;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;12;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;13;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;14;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;15;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;16;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;17;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;18;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;19;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;20;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;21;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;22;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;23;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;3;24;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;1;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;2;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;3;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;4;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;5;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;6;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;7;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;8;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;9;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;10;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;11;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;12;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;13;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;14;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;15;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;16;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;17;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;18;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;19;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;20;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;21;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;22;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;23;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;4;24;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;5;1;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;5;2;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;5;3;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;5;4;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;5;5;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;5;6;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;5;7;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;5;8;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;5;9;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;5;10;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;5;11;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;5;12;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;5;13;-999;-999;-999;-999;-999;-999;-999;-999;
2005;4;5;14;6.00000;0.000000;6.00000;-999;42.0000;-999;1.70;-999;
2005;4;5;15;-999;-999;-999;-999;-999;14.6;2.00;170.;
2005;4;5;16;7.00000;0.000000;7.00000;-999;43.0000;-999;2.20;-999;
2005;4;5;17;5.00000;0.000000;5.00000;-999;45.0000;15.7;1.60;165.;
2005;4;5;18;6.00000;0.000000;6.00000;-999;54.0000;15.6;1.40;145.;
2005;4;5;19;9.00000;0.000000;9.00000;-999;65.0000;14.8;1.70;145.;
2005;4;5;20;18.0000;0.000000;18.0000;-999;66.0000;12.9;1.50;131.;
2005;4;5;21;46.0000;1.00000;48.0000;-999;96.0000;11.9;1.30;114.;
2005;4;5;22;55.0000;6.00000;64.0000;-999;85.0000;10.7;1.30;59.0;
2005;4;5;23;61.0000;13.0000;80.0000;-999;76.0000;9.71;1.90;19.0;
2005;4;5;24;47.0000;3.00000;51.0000;-999;60.0000;9.01;2.40;23.0;
2005;4;6;1;22.0000;0.000000;22.0000;-999;57.0000;8.41;2.70;18.0;
2005;4;6;2;33.0000;0.000000;34.0000;-999;47.0000;7.31;1.90;47.0;
2005;4;6;3;33.0000;0.000000;34.0000;-999;52.0000;7.31;2.10;29.0;
2005;4;6;4;33.0000;0.000000;34.0000;-999;48.0000;7.11;2.40;16.0;
2005;4;6;5;44.0000;18.0000;71.0000;-999;53.0000;6.91;2.50;20.0;
2005;4;6;6;49.0000;58.0000;139.000;-999;70.0000;6.71;2.30;19.0;
2005;4;6;7;53.0000;108.000;219.000;-999;124.000;6.31;2.00;18.0;
2005;4;6;8;58.0000;78.0000;177.000;-999;140.000;6.41;1.90;16.0;
2005;4;6;9;42.0000;20.0000;73.0000;-999;70.0000;8.81;1.90;14.0;
2005;4;6;10;18.0000;1.00000;20.0000;-999;44.0000;11.2;1.30;31.0;
2005;4;6;11;16.0000;2.00000;19.0000;-999;55.0000;12.2;1.60;174.;
2005;4;6;12;11.0000;1.00000;12.0000;-999;48.0000;13.0;1.80;165.;
2005;4;6;13;10.0000;0.000000;10.0000;-999;56.0000;13.8;2.00;201.;
2005;4;6;14;11.0000;0.000000;11.0000;-999;60.0000;14.6;2.20;209.;
2005;4;6;15;10.0000;0.000000;11.0000;-999;59.0000;15.7;1.80;194.;
2005;4;6;16;10.0000;0.000000;10.0000;-999;58.0000;16.2;2.10;188.;
2005;4;6;17;9.00000;0.000000;9.00000;-999;61.0000;16.5;1.80;180.;
2005;4;6;18;8.00000;0.000000;8.00000;-999;68.0000;16.6;2.50;211.;
2005;4;6;19;9.00000;0.000000;9.00000;-999;67.0000;15.9;2.50;206.;
2005;4;6;20;19.0000;0.000000;19.0000;-999;72.0000;14.3;1.60;197.;
2005;4;6;21;42.0000;0.000000;42.0000;-999;101.000;12.6;0.00;-999;
2005;4;6;22;73.0000;43.0000;139.000;-999;104.000;11.8;1.00;38.0;
2005;4;6;23;80.0000;76.0000;197.000;-999;106.000;10.8;1.40;30.0;
2005;4;6;24;64.0000;20.0000;94.0000;-999;91.0000;10.2;1.40;19.0;
2005;4;7;1;42.0000;0.000000;42.0000;-999;80.0000;9.81;2.40;15.0;
2005;4;7;2;29.0000;0.000000;30.0000;-999;69.0000;9.71;1.70;11.0;
2005;4;7;3;26.0000;0.000000;27.0000;-999;69.0000;9.21;1.30;5.00;
2005;4;7;4;30.0000;0.000000;31.0000;-999;53.0000;9.61;0.90;344.;
2005;4;7;5;32.0000;1.00000;33.0000;-999;26.0000;9.11;1.50;321.;
2005;4;7;6;36.0000;1.00000;38.0000;-999;35.0000;9.41;2.20;322.;
2005;4;7;7;44.0000;6.00000;53.0000;-999;55.0000;9.81;2.50;328.;
2005;4;7;8;46.0000;10.0000;61.0000;-999;65.0000;10.0;2.70;324.;
2005;4;7;9;38.0000;15.0000;60.0000;-999;59.0000;10.4;1.90;313.;
2005;4;7;10;34.0000;16.0000;58.0000;-999;60.0000;10.2;2.10;213.;
2005;4;7;11;23.0000;1.00000;25.0000;-999;32.0000;11.4;2.90;296.;
2005;4;7;12;19.0000;1.00000;20.0000;-999;19.0000;11.6;2.20;302.;
2005;4;7;13;13.0000;0.000000;13.0000;-999;23.0000;11.6;2.00;318.;
2005;4;7;14;6.00000;0.000000;6.00000;-999;16.0000;12.5;1.60;326.;
2005;4;7;15;9.00000;0.000000;9.00000;-999;27.0000;13.6;1.50;319.;
2005;4;7;16;16.0000;0.000000;16.0000;-999;34.0000;13.2;1.50;316.;
2005;4;7;17;28.0000;1.00000;30.0000;-999;47.0000;12.8;2.30;12.0;
